subNum, blockNum, trialNum, curvature, width,occludedHalf, startSide, response, RT,,,,,
4,2,18,-45,1.20 ,1,1,1,3.370 ,,,,,
4,2,19,30,0.80 ,2,-1,1,3.370 ,,,,,
4,2,20,-15,1.20 ,2,-1,0,3.530 ,,,,,
4,2,21,45,1.20 ,1,1,1,3.360 ,,,,,
4,2,22,-15,0.80 ,1,1,1,3.370 ,,,,,
4,2,23,-30,1.20 ,2,-1,1,3.930 ,,,,,
4,2,24,0,1.20 ,2,-1,0,3.940 ,,,,,
4,2,25,0,1.00 ,2,-1,1,3.780 ,,,,,
4,2,26,-15,1.00 ,1,1,1,3.860 ,,,,,
4,2,27,-15,1.00 ,2,-1,1,3.810 ,,,,,
4,2,28,30,1.20 ,1,1,1,3.360 ,,,,,
4,2,29,0,1.20 ,1,1,1,3.450 ,,,,,
4,2,30,45,0.80 ,2,-1,1,3.360 ,,,,,
4,2,31,15,0.80 ,1,1,0,3.690 ,,,,,
4,2,32,-30,0.80 ,2,-1,1,3.740 ,,,,,
4,2,33,-45,0.80 ,2,-1,0,3.440 ,,,,,
4,2,34,30,1.00 ,2,-1,0,3.510 ,,,,,
4,2,35,-30,1.20 ,1,1,1,3.580 ,,,,,
4,2,36,-45,1.00 ,2,-1,1,4.010 ,,,,,
4,2,37,45,0.80 ,1,1,0,3.720 ,,,,,
4,2,38,45,1.20 ,2,-1,1,3.580 ,,,,,
4,2,39,-15,1.20 ,1,1,0,3.370 ,,,,,
4,2,40,15,0.80 ,2,-1,1,3.770 ,,,,,
4,2,41,-45,1.20 ,2,-1,1,3.610 ,,,,,
4,2,42,0,1.00 ,1,1,0,3.370 ,,,,,
4,3,1,-15,1.00 ,1,1,0,3.360 ,,,,,
4,3,2,-15,1.20 ,2,-1,1,3.850 ,,,,,
4,3,3,0,0.80 ,1,1,1,3.740 ,,,,,
4,3,4,-15,1.20 ,1,1,1,3.450 ,,,,,
4,3,5,30,1.00 ,2,-1,1,4.380 ,,,,,
4,3,6,-15,0.80 ,1,1,0,3.470 ,,,,,
4,3,7,15,0.80 ,2,-1,0,3.380 ,,,,,
4,3,8,45,1.00 ,1,1,1,3.860 ,,,,,
4,3,9,30,0.80 ,1,1,0,3.500 ,,,,,
4,3,10,-15,0.80 ,2,-1,0,3.830 ,,,,,
4,3,11,30,1.20 ,2,-1,1,3.360 ,,,,,
4,3,12,-30,1.20 ,2,-1,0,3.510 ,,,,,
4,3,13,45,1.20 ,1,1,0,3.410 ,,,,,
4,3,14,0,1.20 ,2,-1,0,3.370 ,,,,,
4,3,15,45,0.80 ,1,1,0,3.370 ,,,,,
4,3,16,-30,0.80 ,1,1,0,4.420 ,,,,,
4,3,17,15,1.20 ,2,-1,1,3.710 ,,,,,
4,3,18,15,0.80 ,1,1,1,5.680 ,,,,,
4,3,19,-45,0.80 ,1,1,0,3.790 ,,,,,
4,3,20,-45,0.80 ,2,-1,1,3.970 ,,,,,
4,3,21,-45,1.00 ,2,-1,1,3.780 ,,,,,
4,3,22,0,0.80 ,2,-1,1,4.110 ,,,,,
4,3,23,30,0.80 ,2,-1,1,3.930 ,,,,,
4,3,24,45,1.20 ,2,-1,1,3.630 ,,,,,
4,3,25,0,1.00 ,2,-1,1,3.640 ,,,,,
4,3,26,15,1.20 ,1,1,0,3.370 ,,,,,
4,3,27,45,0.80 ,2,-1,1,3.470 ,,,,,
4,3,28,0,1.20 ,1,1,0,3.370 ,,,,,
4,3,29,-45,1.20 ,1,1,1,3.370 ,,,,,
4,3,30,15,1.00 ,2,-1,1,3.840 ,,,,,
4,3,31,-30,1.00 ,1,1,1,3.410 ,,,,,
4,3,32,-30,1.00 ,2,-1,1,3.800 ,,,,,
4,3,33,-30,1.20 ,1,1,1,3.620 ,,,,,
4,3,34,45,1.00 ,2,-1,1,3.410 ,,,,,
4,3,35,30,1.00 ,1,1,0,3.650 ,,,,,
4,3,36,-45,1.00 ,1,1,1,3.620 ,,,,,
4,3,37,-30,0.80 ,2,-1,1,3.680 ,,,,,
4,3,38,-15,1.00 ,2,-1,0,3.690 ,,,,,
4,3,39,15,1.00 ,1,1,1,3.360 ,,,,,
4,3,40,-45,1.20 ,2,-1,1,3.410 ,,,,,
4,3,41,30,1.20 ,1,1,1,3.620 ,,,,,
4,3,42,0,1.00 ,1,1,1,3.370 ,,,,,
5,1,1,-15,0.80 ,1,1,1,4.350 ,,,,,
5,1,2,-15,1.20 ,2,-1,0,7.750 ,,,,,
5,1,3,0,0.80 ,1,1,1,3.410 ,,,,,
5,1,4,30,1.20 ,1,1,1,3.360 ,,,,,
5,1,5,-15,0.80 ,2,-1,0,3.640 ,,,,,
5,1,6,30,1.00 ,1,1,1,3.720 ,,,,,
5,1,7,0,1.20 ,2,-1,0,3.810 ,,,,,
5,1,8,30,0.80 ,2,-1,1,3.670 ,,,,,
5,1,9,45,1.20 ,1,1,1,3.630 ,,,,,
5,1,10,-30,1.20 ,2,-1,0,3.610 ,,,,,
5,1,11,45,1.00 ,2,-1,0,3.620 ,,,,,
5,1,12,-45,0.80 ,1,1,1,5.830 ,,,,,
5,1,13,15,0.80 ,2,-1,1,4.710 ,,,,,
5,1,14,-45,1.00 ,1,1,1,3.370 ,,,,,
5,1,15,30,1.00 ,2,-1,0,3.640 ,,,,,
5,1,16,-15,1.00 ,2,-1,0,3.750 ,,,,,
5,1,17,30,1.20 ,2,-1,0,3.850 ,,,,,
5,1,18,45,0.80 ,2,-1,1,3.620 ,,,,,
5,1,19,-30,1.20 ,1,1,1,3.620 ,,,,,
5,1,20,15,1.00 ,1,1,1,3.640 ,,,,,
5,1,21,-30,1.00 ,1,1,1,3.670 ,,,,,
5,1,22,0,1.00 ,2,-1,0,3.620 ,,,,,
5,1,23,15,1.20 ,2,-1,0,3.680 ,,,,,
5,1,24,45,0.80 ,1,1,1,3.660 ,,,,,
5,1,25,15,1.00 ,2,-1,0,3.810 ,,,,,
5,1,26,0,1.20 ,1,1,1,3.730 ,,,,,
5,1,27,-30,0.80 ,2,-1,0,3.700 ,,,,,
5,1,28,45,1.00 ,1,1,1,3.670 ,,,,,
5,1,29,-30,1.00 ,2,-1,0,3.710 ,,,,,
5,1,30,-15,1.20 ,1,1,1,3.660 ,,,,,
5,1,31,-15,1.00 ,1,1,1,3.660 ,,,,,
5,1,32,-45,1.20 ,1,1,1,3.640 ,,,,,
5,1,33,15,1.20 ,1,1,1,3.620 ,,,,,
5,1,34,-45,0.80 ,2,-1,0,3.580 ,,,,,
5,1,35,0,1.00 ,1,1,1,3.550 ,,,,,
5,1,36,-45,1.20 ,2,-1,0,4.080 ,,,,,
5,1,37,-45,1.00 ,2,-1,0,3.750 ,,,,,
5,1,38,15,0.80 ,1,1,1,3.620 ,,,,,
5,1,39,0,0.80 ,2,-1,0,3.600 ,,,,,
5,1,40,45,1.20 ,2,-1,1,3.820 ,,,,,
5,1,41,-30,0.80 ,1,1,1,3.370 ,,,,,
5,1,42,30,0.80 ,1,1,1,3.490 ,,,,,
5,2,1,30,0.80 ,1,1,1,3.870 ,,,,,
5,2,2,-30,1.00 ,2,-1,0,3.590 ,,,,,
5,2,3,45,1.20 ,1,1,1,3.780 ,,,,,
5,2,4,15,0.80 ,2,-1,0,3.640 ,,,,,
5,2,5,-30,1.20 ,1,1,1,3.600 ,,,,,
5,2,6,30,1.20 ,2,-1,0,3.390 ,,,,,
5,2,7,0,0.80 ,2,-1,0,3.370 ,,,,,
5,2,8,45,1.00 ,1,1,1,3.370 ,,,,,
5,2,9,-15,1.20 ,2,-1,0,3.410 ,,,,,
5,2,10,45,1.20 ,2,-1,0,3.600 ,,,,,
5,2,11,-45,1.00 ,1,1,1,3.490 ,,,,,
5,2,12,0,1.20 ,1,1,1,3.370 ,,,,,
5,2,13,30,1.00 ,2,-1,0,3.370 ,,,,,
5,2,14,0,1.20 ,2,-1,0,3.370 ,,,,,
5,2,15,30,1.00 ,1,1,1,3.370 ,,,,,
5,2,16,-45,1.20 ,1,1,1,3.370 ,,,,,
5,2,17,0,0.80 ,1,1,1,3.520 ,,,,,
5,2,18,-30,1.00 ,1,1,1,4.180 ,,,,,
5,2,19,-15,1.00 ,1,1,0,3.370 ,,,,,
5,2,20,-15,0.80 ,1,1,1,3.440 ,,,,,
5,2,21,15,0.80 ,1,1,1,3.440 ,,,,,
5,2,22,-45,0.80 ,2,-1,1,3.700 ,,,,,
5,2,23,0,1.00 ,1,1,1,3.640 ,,,,,
5,2,24,30,1.20 ,1,1,1,3.590 ,,,,,
5,2,25,15,1.00 ,1,1,1,3.560 ,,,,,
5,2,26,-15,0.80 ,2,-1,1,3.590 ,,,,,
5,2,27,-15,1.00 ,2,-1,0,3.370 ,,,,,
5,2,28,-30,0.80 ,2,-1,1,3.400 ,,,,,
5,2,29,15,1.20 ,2,-1,0,3.370 ,,,,,
5,2,30,45,0.80 ,2,-1,0,3.410 ,,,,,
5,2,31,-15,1.20 ,1,1,1,3.390 ,,,,,
5,2,32,0,1.00 ,2,-1,0,3.360 ,,,,,
5,2,33,-45,0.80 ,1,1,1,3.570 ,,,,,
5,2,34,-45,1.00 ,2,-1,0,3.580 ,,,,,
5,2,35,-45,1.20 ,2,-1,0,3.360 ,,,,,
5,2,36,-30,1.20 ,2,-1,0,3.580 ,,,,,
5,2,37,-30,0.80 ,1,1,1,3.400 ,,,,,
5,2,38,15,1.00 ,2,-1,0,4.100 ,,,,,
5,2,39,45,0.80 ,1,1,1,3.910 ,,,,,
5,2,40,15,1.20 ,1,1,1,3.710 ,,,,,
5,2,41,45,1.00 ,2,-1,1,3.410 ,,,,,
5,2,42,30,0.80 ,2,-1,0,3.890 ,,,,,
5,3,1,45,0.80 ,1,1,1,3.990 ,,,,,
5,3,2,-15,1.20 ,2,-1,0,3.760 ,,,,,
5,3,3,0,0.80 ,2,-1,0,3.390 ,,,,,
5,3,4,-15,1.20 ,1,1,1,3.410 ,,,,,
5,3,5,45,1.20 ,2,-1,0,3.400 ,,,,,
5,3,6,15,1.00 ,1,1,1,3.370 ,,,,,
5,3,7,0,1.20 ,1,1,1,3.470 ,,,,,
5,3,8,30,0.80 ,2,-1,0,4.760 ,,,,,
5,3,9,-15,0.80 ,2,-1,1,3.600 ,,,,,
5,3,10,-45,1.20 ,1,1,1,3.370 ,,,,,
5,3,11,45,1.00 ,2,-1,1,3.370 ,,,,,
5,3,12,-30,1.00 ,2,-1,1,4.160 ,,,,,
5,3,13,-15,1.00 ,2,-1,1,3.580 ,,,,,
5,3,14,-30,0.80 ,1,1,0,3.360 ,,,,,
5,3,15,-30,0.80 ,2,-1,1,3.780 ,,,,,
5,3,16,0,1.00 ,2,-1,0,3.430 ,,,,,
5,3,17,-45,1.00 ,2,-1,0,3.370 ,,,,,
5,3,18,15,1.00 ,2,-1,0,3.370 ,,,,,
5,3,19,0,1.00 ,1,1,1,3.530 ,,,,,
5,3,20,-45,0.80 ,2,-1,0,3.380 ,,,,,
5,3,21,30,1.20 ,2,-1,0,3.360 ,,,,,
5,3,22,30,0.80 ,1,1,0,3.370 ,,,,,
5,3,23,-30,1.20 ,1,1,0,3.370 ,,,,,
5,3,24,-30,1.00 ,1,1,0,3.560 ,,,,,
5,3,25,-45,1.00 ,1,1,0,3.410 ,,,,,
5,3,26,-45,0.80 ,1,1,0,3.370 ,,,,,
5,3,27,-30,1.20 ,2,-1,1,3.400 ,,,,,
5,3,28,-15,0.80 ,1,1,0,3.370 ,,,,,
5,3,29,-45,1.20 ,2,-1,1,3.570 ,,,,,
5,3,30,0,0.80 ,1,1,1,3.930 ,,,,,
5,3,31,45,1.00 ,1,1,1,3.550 ,,,,,
5,3,32,15,0.80 ,2,-1,0,3.410 ,,,,,
5,3,33,30,1.00 ,1,1,1,3.360 ,,,,,
5,3,34,15,0.80 ,1,1,0,3.370 ,,,,,
5,3,35,45,0.80 ,2,-1,0,3.370 ,,,,,
5,3,36,0,1.20 ,2,-1,0,3.370 ,,,,,
5,3,37,30,1.00 ,2,-1,0,3.680 ,,,,,
5,3,38,30,1.20 ,1,1,1,3.370 ,,,,,
5,3,39,15,1.20 ,2,-1,0,3.750 ,,,,,
5,3,40,-15,1.00 ,1,1,1,3.780 ,,,,,
5,3,41,45,1.20 ,1,1,1,3.580 ,,,,,
5,3,42,15,1.20 ,1,1,1,3.840 ,,,,,
6,1,1,-15,0.80 ,1,1,1,3.410 ,,,,,
6,1,2,-15,1.20 ,2,-1,1,3.830 ,,,,,
6,1,3,0,0.80 ,1,1,1,4.740 ,,,,,
6,1,4,30,1.20 ,1,1,0,3.450 ,,,,,
6,1,5,-15,0.80 ,2,-1,1,3.750 ,,,,,
6,1,6,30,1.00 ,1,1,1,4.130 ,,,,,
6,1,7,0,1.20 ,2,-1,1,3.360 ,,,,,
6,1,8,30,0.80 ,2,-1,1,4.150 ,,,,,
6,1,9,45,1.20 ,1,1,0,3.730 ,,,,,
6,1,10,-30,1.20 ,2,-1,1,3.940 ,,,,,
6,1,11,45,1.00 ,2,-1,0,3.350 ,,,,,
6,1,12,-45,0.80 ,1,1,1,3.810 ,,,,,
6,1,13,15,0.80 ,2,-1,0,3.370 ,,,,,
6,1,14,-45,1.00 ,1,1,1,4.430 ,,,,,
6,1,15,30,1.00 ,2,-1,0,3.630 ,,,,,
6,1,16,-15,1.00 ,2,-1,1,3.610 ,,,,,
6,1,17,30,1.20 ,2,-1,0,4.000 ,,,,,
6,1,18,45,0.80 ,2,-1,1,3.530 ,,,,,
6,1,19,-30,1.20 ,1,1,1,3.360 ,,,,,
6,1,20,15,1.00 ,1,1,1,3.660 ,,,,,
6,1,21,-30,1.00 ,1,1,1,3.360 ,,,,,
6,1,22,0,1.00 ,2,-1,1,3.970 ,,,,,
6,1,23,15,1.20 ,2,-1,1,3.620 ,,,,,
6,1,24,45,0.80 ,1,1,1,4.360 ,,,,,
6,1,25,15,1.00 ,2,-1,1,3.750 ,,,,,
6,1,26,0,1.20 ,1,1,0,3.890 ,,,,,
6,1,27,-30,0.80 ,2,-1,1,3.630 ,,,,,
6,1,28,45,1.00 ,1,1,0,3.770 ,,,,,
6,1,29,-30,1.00 ,2,-1,1,3.740 ,,,,,
6,1,30,-15,1.20 ,1,1,1,3.750 ,,,,,
6,1,31,-15,1.00 ,1,1,1,3.360 ,,,,,
6,1,32,-45,1.20 ,1,1,1,3.600 ,,,,,
6,1,33,15,1.20 ,1,1,1,4.120 ,,,,,
6,1,34,-45,0.80 ,2,-1,1,3.600 ,,,,,
6,1,35,0,1.00 ,1,1,0,3.710 ,,,,,
6,1,36,-45,1.20 ,2,-1,1,3.560 ,,,,,
6,1,37,-45,1.00 ,2,-1,1,3.450 ,,,,,
6,1,38,15,0.80 ,1,1,0,3.630 ,,,,,
6,1,39,0,0.80 ,2,-1,0,3.610 ,,,,,
6,1,40,45,1.20 ,2,-1,0,3.700 ,,,,,
6,1,41,-30,0.80 ,1,1,1,3.610 ,,,,,
6,1,42,30,0.80 ,1,1,0,4.960 ,,,,,
6,2,1,30,0.80 ,1,1,1,3.930 ,,,,,
6,2,2,-30,1.00 ,2,-1,1,3.630 ,,,,,
6,2,3,45,1.20 ,1,1,0,3.630 ,,,,,
6,2,4,15,0.80 ,2,-1,0,4.760 ,,,,,
6,2,5,-30,1.20 ,1,1,1,3.610 ,,,,,
6,2,6,30,1.20 ,2,-1,1,3.590 ,,,,,
6,2,7,0,0.80 ,2,-1,1,3.640 ,,,,,
6,2,8,45,1.00 ,1,1,1,3.590 ,,,,,
6,2,9,-15,1.20 ,2,-1,1,3.720 ,,,,,
6,2,10,45,1.20 ,2,-1,1,3.370 ,,,,,
6,2,11,-45,1.00 ,1,1,1,3.620 ,,,,,
6,2,12,0,1.20 ,1,1,0,3.600 ,,,,,
6,2,13,30,1.00 ,2,-1,1,3.800 ,,,,,
6,2,14,0,1.20 ,2,-1,1,3.630 ,,,,,
6,2,15,30,1.00 ,1,1,1,3.760 ,,,,,
6,2,16,-45,1.20 ,1,1,1,3.460 ,,,,,
6,2,17,0,0.80 ,1,1,1,3.640 ,,,,,
6,2,18,-30,1.00 ,1,1,1,3.600 ,,,,,
6,2,19,-15,1.00 ,1,1,1,3.570 ,,,,,
6,2,20,-15,0.80 ,1,1,1,3.430 ,,,,,
6,2,21,15,0.80 ,1,1,1,3.390 ,,,,,
6,2,22,-45,0.80 ,2,-1,1,3.500 ,,,,,
6,2,23,0,1.00 ,1,1,1,3.530 ,,,,,
6,2,24,30,1.20 ,1,1,1,3.360 ,,,,,
6,2,25,15,1.00 ,1,1,1,3.890 ,,,,,
6,2,26,-15,0.80 ,2,-1,1,3.650 ,,,,,
6,2,27,-15,1.00 ,2,-1,1,3.360 ,,,,,
6,2,28,-30,0.80 ,2,-1,1,3.370 ,,,,,
6,2,29,15,1.20 ,2,-1,0,3.450 ,,,,,
6,2,30,45,0.80 ,2,-1,0,3.580 ,,,,,
6,2,31,-15,1.20 ,1,1,1,3.600 ,,,,,
6,2,32,0,1.00 ,2,-1,0,3.700 ,,,,,
6,2,33,-45,0.80 ,1,1,1,3.580 ,,,,,
6,2,34,-45,1.00 ,2,-1,1,3.480 ,,,,,
6,2,35,-45,1.20 ,2,-1,1,3.560 ,,,,,
6,2,36,-30,1.20 ,2,-1,1,3.570 ,,,,,
6,2,37,-30,0.80 ,1,1,1,3.370 ,,,,,
6,2,38,15,1.00 ,2,-1,0,3.510 ,,,,,
6,2,39,45,0.80 ,1,1,0,3.490 ,,,,,
6,2,40,15,1.20 ,1,1,0,3.370 ,,,,,
6,2,41,45,1.00 ,2,-1,1,3.410 ,,,,,
6,2,42,30,0.80 ,2,-1,1,3.360 ,,,,,
6,3,1,45,0.80 ,1,1,0,3.540 ,,,,,
6,3,2,-15,1.20 ,2,-1,1,3.870 ,,,,,
6,3,3,0,0.80 ,2,-1,1,3.430 ,,,,,
6,3,4,-15,1.20 ,1,1,1,3.360 ,,,,,
6,3,5,45,1.20 ,2,-1,1,3.360 ,,,,,
6,3,6,15,1.00 ,1,1,1,3.360 ,,,,,
6,3,7,0,1.20 ,1,1,1,3.360 ,,,,,
6,3,8,30,0.80 ,2,-1,1,3.890 ,,,,,
6,3,9,-15,0.80 ,2,-1,1,3.810 ,,,,,
6,3,10,-45,1.20 ,1,1,1,3.580 ,,,,,
6,3,11,45,1.00 ,2,-1,1,3.420 ,,,,,
6,3,12,-30,1.00 ,2,-1,1,3.520 ,,,,,
6,3,13,-15,1.00 ,2,-1,1,3.840 ,,,,,
6,3,14,-30,0.80 ,1,1,1,3.600 ,,,,,
6,3,15,-30,0.80 ,2,-1,1,3.760 ,,,,,
6,3,16,0,1.00 ,2,-1,1,3.760 ,,,,,
6,3,17,-45,1.00 ,2,-1,1,3.600 ,,,,,
6,3,18,15,1.00 ,2,-1,1,3.350 ,,,,,
6,3,19,0,1.00 ,1,1,0,3.640 ,,,,,
6,3,20,-45,0.80 ,2,-1,1,3.360 ,,,,,
6,3,21,30,1.20 ,2,-1,1,3.360 ,,,,,
6,3,22,30,0.80 ,1,1,1,3.570 ,,,,,
6,3,23,-30,1.20 ,1,1,1,3.430 ,,,,,
6,3,24,-30,1.00 ,1,1,1,3.360 ,,,,,
6,3,25,-45,1.00 ,1,1,1,3.440 ,,,,,
6,3,26,-45,0.80 ,1,1,1,3.370 ,,,,,
6,3,27,-30,1.20 ,2,-1,1,4.080 ,,,,,
6,3,28,-15,0.80 ,1,1,1,3.860 ,,,,,
6,3,29,-45,1.20 ,2,-1,1,3.590 ,,,,,
6,3,30,0,0.80 ,1,1,1,3.850 ,,,,,
6,3,31,45,1.00 ,1,1,0,4.290 ,,,,,
6,3,32,15,0.80 ,2,-1,1,3.530 ,,,,,
6,3,33,30,1.00 ,1,1,0,3.350 ,,,,,
6,3,34,15,0.80 ,1,1,0,3.440 ,,,,,
6,3,35,45,0.80 ,2,-1,1,3.360 ,,,,,
6,3,36,0,1.20 ,2,-1,1,3.730 ,,,,,
6,3,37,30,1.00 ,2,-1,1,3.400 ,,,,,
6,3,38,30,1.20 ,1,1,1,3.530 ,,,,,
6,3,39,15,1.20 ,2,-1,1,3.530 ,,,,,
6,3,40,-15,1.00 ,1,1,1,3.820 ,,,,,
6,3,41,45,1.20 ,1,1,1,3.610 ,,,,,
6,3,42,15,1.20 ,1,1,1,3.360 ,,,,,
7,1,2,30,0.80 ,1,1,0,10.300 ,,,,,
7,1,3,15,0.80 ,1,1,0,3.800 ,,,,,
7,1,4,45,0.80 ,2,-1,0,3.880 ,,,,,
7,1,5,-45,0.80 ,1,1,1,4.400 ,,,,,
7,1,6,0,1.20 ,2,-1,0,3.690 ,,,,,
7,1,7,45,1.00 ,2,-1,0,8.360 ,,,,,
7,1,8,-30,0.80 ,1,1,1,3.640 ,,,,,
7,1,9,-15,0.80 ,1,1,1,3.670 ,,,,,
7,1,10,-45,0.80 ,2,-1,1,9.200 ,,,,,
7,1,11,15,0.80 ,2,-1,0,3.570 ,,,,,
7,1,12,15,1.20 ,2,-1,0,3.570 ,,,,,
7,1,13,0,1.00 ,2,-1,0,3.610 ,,,,,
7,1,14,-15,1.20 ,2,-1,0,3.540 ,,,,,
7,1,15,0,0.80 ,2,-1,0,3.770 ,,,,,
7,1,16,-30,1.00 ,2,-1,1,3.820 ,,,,,
7,1,17,45,1.00 ,1,1,0,9.650 ,,,,,
7,1,18,30,1.00 ,2,-1,0,5.060 ,,,,,
7,1,19,30,1.00 ,1,1,0,6.450 ,,,,,
7,1,20,45,1.20 ,1,1,1,5.750 ,,,,,
7,1,21,-45,1.00 ,1,1,1,3.710 ,,,,,
7,1,22,-15,1.00 ,1,1,1,5.290 ,,,,,
7,1,23,15,1.00 ,2,-1,1,4.770 ,,,,,
7,1,24,-15,1.00 ,2,-1,1,3.600 ,,,,,
7,1,25,30,1.20 ,1,1,1,3.580 ,,,,,
7,1,26,0,1.20 ,1,1,1,3.580 ,,,,,
7,1,27,30,0.80 ,2,-1,1,3.600 ,,,,,
7,1,28,15,1.00 ,1,1,1,4.840 ,,,,,
7,1,29,-30,1.00 ,1,1,1,3.570 ,,,,,
7,1,30,45,1.20 ,2,-1,0,3.480 ,,,,,
7,1,31,-15,0.80 ,2,-1,1,3.660 ,,,,,
7,1,32,-45,1.00 ,2,-1,1,3.460 ,,,,,
7,1,33,-30,1.20 ,2,-1,1,3.740 ,,,,,
7,1,34,0,1.00 ,1,1,0,3.960 ,,,,,
7,1,35,15,1.20 ,1,1,0,4.670 ,,,,,
7,1,36,-45,1.20 ,1,1,1,3.700 ,,,,,
7,1,37,30,1.20 ,2,-1,0,3.580 ,,,,,
7,1,38,-45,1.20 ,2,-1,1,3.580 ,,,,,
7,1,39,0,0.80 ,1,1,0,3.510 ,,,,,
7,1,40,-30,0.80 ,2,-1,1,4.070 ,,,,,
7,1,41,-30,1.20 ,1,1,1,3.690 ,,,,,
7,1,42,45,0.80 ,1,1,0,10.500 ,,,,,
7,2,1,0,0.80 ,1,1,0,5.400 ,,,,,
7,2,2,0,0.80 ,2,-1,1,3.610 ,,,,,
7,2,3,-30,0.80 ,1,1,1,5.120 ,,,,,
7,2,4,45,1.00 ,2,-1,1,3.850 ,,,,,
7,2,5,15,1.20 ,1,1,0,3.620 ,,,,,
7,2,6,15,1.00 ,1,1,0,3.370 ,,,,,
7,2,7,30,1.20 ,2,-1,1,3.730 ,,,,,
7,2,8,15,1.20 ,2,-1,1,3.600 ,,,,,
7,2,9,-15,0.80 ,2,-1,1,3.620 ,,,,,
7,2,10,45,1.00 ,1,1,0,3.590 ,,,,,
7,2,11,-45,1.00 ,1,1,1,3.620 ,,,,,
7,2,12,-30,1.00 ,1,1,1,3.490 ,,,,,
7,2,13,15,1.00 ,2,-1,0,4.020 ,,,,,
7,2,14,30,0.80 ,1,1,0,3.600 ,,,,,
7,2,15,30,1.00 ,1,1,0,3.590 ,,,,,
7,2,16,-30,1.00 ,2,-1,1,3.620 ,,,,,
7,2,17,-45,0.80 ,1,1,1,3.550 ,,,,,
7,2,18,-45,1.20 ,1,1,1,3.370 ,,,,,
7,2,19,30,0.80 ,2,-1,0,3.530 ,,,,,
7,2,20,-15,1.20 ,2,-1,0,5.010 ,,,,,
7,2,21,45,1.20 ,1,1,0,3.590 ,,,,,
7,2,22,-15,0.80 ,1,1,1,3.760 ,,,,,
7,2,23,-30,1.20 ,2,-1,1,3.540 ,,,,,
7,2,24,0,1.20 ,2,-1,0,3.550 ,,,,,
7,2,25,0,1.00 ,2,-1,0,3.540 ,,,,,
7,2,26,-15,1.00 ,1,1,1,3.500 ,,,,,
7,2,27,-15,1.00 ,2,-1,1,3.630 ,,,,,
7,2,28,30,1.20 ,1,1,0,3.740 ,,,,,
7,2,29,0,1.20 ,1,1,1,3.580 ,,,,,
7,2,30,45,0.80 ,2,-1,0,5.260 ,,,,,
7,2,31,15,0.80 ,1,1,0,3.530 ,,,,,
7,2,32,-30,0.80 ,2,-1,1,4.950 ,,,,,
7,2,33,-45,0.80 ,2,-1,1,3.640 ,,,,,
7,2,34,30,1.00 ,2,-1,1,5.070 ,,,,,
7,2,35,-30,1.20 ,1,1,1,4.160 ,,,,,
7,2,36,-45,1.00 ,2,-1,1,3.580 ,,,,,
7,2,37,45,0.80 ,1,1,0,3.620 ,,,,,
7,2,38,45,1.20 ,2,-1,1,4.110 ,,,,,
7,2,39,-15,1.20 ,1,1,1,3.730 ,,,,,
7,2,40,15,0.80 ,2,-1,0,3.570 ,,,,,
7,2,41,-45,1.20 ,2,-1,1,3.680 ,,,,,
7,2,42,0,1.00 ,1,1,1,3.580 ,,,,,
7,3,1,-15,1.00 ,1,1,1,3.590 ,,,,,
7,3,2,-15,1.20 ,2,-1,0,3.610 ,,,,,
7,3,3,0,0.80 ,1,1,1,3.630 ,,,,,
7,3,4,-15,1.20 ,1,1,1,3.540 ,,,,,
7,3,5,30,1.00 ,2,-1,1,3.780 ,,,,,
7,3,6,-15,0.80 ,1,1,1,3.530 ,,,,,
7,3,7,15,0.80 ,2,-1,0,3.370 ,,,,,
7,3,8,45,1.00 ,1,1,0,4.410 ,,,,,
7,3,9,30,0.80 ,1,1,1,3.620 ,,,,,
7,3,10,-15,0.80 ,2,-1,0,3.680 ,,,,,
7,3,11,30,1.20 ,2,-1,1,4.490 ,,,,,
7,3,12,-30,1.20 ,2,-1,1,3.580 ,,,,,
7,3,13,45,1.20 ,1,1,1,3.600 ,,,,,
7,3,14,0,1.20 ,2,-1,1,3.630 ,,,,,
7,3,15,45,0.80 ,1,1,1,3.750 ,,,,,
7,3,16,-30,0.80 ,1,1,1,3.630 ,,,,,
7,3,17,15,1.20 ,2,-1,1,3.690 ,,,,,
7,3,18,15,0.80 ,1,1,0,3.510 ,,,,,
7,3,19,-45,0.80 ,1,1,1,3.570 ,,,,,
7,3,20,-45,0.80 ,2,-1,1,3.640 ,,,,,
7,3,21,-45,1.00 ,2,-1,1,3.610 ,,,,,
7,3,22,0,0.80 ,2,-1,1,3.630 ,,,,,
7,3,23,30,0.80 ,2,-1,1,3.930 ,,,,,
7,3,24,45,1.20 ,2,-1,1,3.590 ,,,,,
7,3,25,0,1.00 ,2,-1,1,6.640 ,,,,,
7,3,26,15,1.20 ,1,1,1,3.530 ,,,,,
7,3,27,45,0.80 ,2,-1,1,3.490 ,,,,,
7,3,28,0,1.20 ,1,1,0,4.050 ,,,,,
7,3,29,-45,1.20 ,1,1,1,3.540 ,,,,,
7,3,30,15,1.00 ,2,-1,0,3.810 ,,,,,
7,3,31,-30,1.00 ,1,1,1,3.530 ,,,,,
7,3,32,-30,1.00 ,2,-1,1,3.540 ,,,,,
7,3,33,-30,1.20 ,1,1,1,3.630 ,,,,,
7,3,34,45,1.00 ,2,-1,0,3.560 ,,,,,
7,3,35,30,1.00 ,1,1,1,3.520 ,,,,,
